# Teff	logg	[Fe/H]	GALEX_FUV	GALEX_NUV	STROMGREN_u	SkyMapper_u	SDSS_u	GROUND_JOHNSON_U	SkyMapper_v	STROMGREN_v	TYCHO_B_MvB	GROUND_JOHNSON_B	STROMGREN_b	SDSS_g	PS1_g	SkyMapper_g	GaiaDR2v2_BP	TYCHO_V_MvB	STROMGREN_y	GROUND_JOHNSON_V	SkyMapper_r	SDSS_r	PS1_r	PS1_w	KEPLER_Kp	GaiaDR2v2_G	GROUND_COUSINS_R	NGTS_I	SDSS_i	PS1_i	SkyMapper_i	GaiaDR2v2_RP	GROUND_COUSINS_I	TESS	PS1_z	SDSS_z	SkyMapper_z	PS1_y	2MASS_J	2MASS_H	2MASS_Ks	WISE_RSR_W1	SPITZER_IRAC_36	SPITZER_IRAC_45	WISE_RSR_W2	WISE_RSR_W3	WISE_RSR_W4
4.200000000000000000e+04	6.500000000000000000e+00	0.000000000000000000e+00	6.211637356058158750e+14	1.659201882836915312e+14	3.690906282905116406e+13	3.535260603426863281e+13	3.340520637849454297e+13	3.064772803313781641e+13	2.534112800641694141e+13	2.045990717774789062e+13	1.906159288928396875e+13	1.764539320776583594e+13	1.315427606880754102e+13	1.321521488774668750e+13	1.185753082843786719e+13	1.018477794905038867e+13	9.888804691127998047e+12	8.276600329203203125e+12	7.238012008864545898e+12	7.343424056912083008e+12	4.879673764817171875e+12	4.658915535387127930e+12	4.629261209482639648e+12	5.439715511075338867e+12	5.402566758317282227e+12	5.123703573660432617e+12	3.918089493887737793e+12	3.406746128058544922e+12	2.226884309941535645e+12	2.175877699175503418e+12	1.937718756172812256e+12	1.924888890131255127e+12	1.819761516549185303e+12	2.126085856900193359e+12	1.255613670608709961e+12	1.131129071159956543e+12	1.040677199100515503e+12	8.407260196463233643e+11	3.221135730381261597e+11	1.051069989280730438e+11	3.606313812445806885e+10	6.317337852810968399e+09	5.106439211558433533e+09	1.965094482212806940e+09	1.764434319187216043e+09	4.452932106474784762e+07	3.319804055006805342e+06
4.400000000000000000e+04	4.500000000000000000e+00	0.000000000000000000e+00	5.914968140126778750e+14	1.667837795019226875e+14	3.762076782520760156e+13	3.603545547023363281e+13	3.414356930026430859e+13	3.145417156268002344e+13	2.634414480285352734e+13	2.142930089303199609e+13	1.987794030888544141e+13	1.837429568635314844e+13	1.357057594324784961e+13	1.373903141777371094e+13	1.230800937265558594e+13	1.056349134428051172e+13	1.026583033423380469e+13	8.593261628282426758e+12	7.488754231039934570e+12	7.608812218007501953e+12	5.076556808108430664e+12	4.853959977821799805e+12	4.821667245204917969e+12	5.658759509395439453e+12	5.616448786947510742e+12	5.330758818456535156e+12	4.084689980458527344e+12	3.548535651253553223e+12	2.328309817721390625e+12	2.275232186038902344e+12	2.027301809415942139e+12	2.015810661969133545e+12	1.904408215351285645e+12	2.223638729948079102e+12	1.316512704810078369e+12	1.187616904512545654e+12	1.093634106999712280e+12	8.868163273254885254e+11	3.412165563344374390e+11	1.120081257494252625e+11	3.869516143909597778e+10	6.799113417848934174e+09	5.495874158551573753e+09	2.114957736337396145e+09	1.899001807938019991e+09	4.792536788875876367e+07	3.573042071855102200e+06
4.400000000000000000e+04	4.750000000000000000e+00	0.000000000000000000e+00	6.118262465834698750e+14	1.698766429771205312e+14	3.813652731180108594e+13	3.652576014049914844e+13	3.458446364964332422e+13	3.183413308218571094e+13	2.659271109467482031e+13	2.160333980541411719e+13	2.004120307715534766e+13	1.852405146287033203e+13	1.367346766425288477e+13	1.384162364269605664e+13	1.239787078193325586e+13	1.063766299501484961e+13	1.034267226826560547e+13	8.648381468010696289e+12	7.534732969820050781e+12	7.656458494236806641e+12	5.103894437326615234e+12	4.879204946390190430e+12	4.846894772281858398e+12	5.693564966231776367e+12	5.650635768390008789e+12	5.364585002609353516e+12	4.105098589526328613e+12	3.566558046863772461e+12	2.338123032401702148e+12	2.284777686194835938e+12	2.035554367551312744e+12	2.023942202497526855e+12	1.912052107722622559e+12	2.233121982410686035e+12	1.321124878766288086e+12	1.191480686254825439e+12	1.096978178218086548e+12	8.889535996522291260e+11	3.416076299832766724e+11	1.120159930255863647e+11	3.866211750965664673e+10	6.789078486328296661e+09	5.487762700177564621e+09	2.111836272726304770e+09	1.896199064624279022e+09	4.785463469913549721e+07	3.567768581873875577e+06
4.400000000000000000e+04	5.000000000000000000e+00	0.000000000000000000e+00	6.269437364688268750e+14	1.720492365625357188e+14	3.849663497998954688e+13	3.686861682725891406e+13	3.488982630596751562e+13	3.209261642309492969e+13	2.674868061860807422e+13	2.170381008043546875e+13	2.013886416576927344e+13	1.861461193988641797e+13	1.373886580813214258e+13	1.390389295906440430e+13	1.245312766555210352e+13	1.068353627815150195e+13	1.039031933228926367e+13	8.682138350256052734e+12	7.563738176087719727e+12	7.686187168595131836e+12	5.120277557999727539e+12	4.894098775403359375e+12	4.861818862882924805e+12	5.714484535472328125e+12	5.671299066620836914e+12	5.384965401651858398e+12	4.116996436742521973e+12	3.577145278815653809e+12	2.343461401515717773e+12	2.289956830580205078e+12	2.039971534021249023e+12	2.028243585436109375e+12	1.916113260146548828e+12	2.238293110686790039e+12	1.323428876780675293e+12	1.193307317290868408e+12	1.098485654212824951e+12	8.896803765100241699e+11	3.415488779861217651e+11	1.118878043848727722e+11	3.858493794688470459e+10	6.771947886398160934e+09	5.473915674904843330e+09	2.106507487161033154e+09	1.891414390289347172e+09	4.773388371384929121e+07	3.558766096794001292e+06
4.400000000000000000e+04	5.250000000000000000e+00	0.000000000000000000e+00	6.385881145432826250e+14	1.736561693991695625e+14	3.875463417406673438e+13	3.711464970482031250e+13	3.510671934716766797e+13	3.227194925688673438e+13	2.684513519968547266e+13	2.175634012331993750e+13	2.019448985037037109e+13	1.866745605511967969e+13	1.378168551327690234e+13	1.394076899633271094e+13	1.248680497746964844e+13	1.071188973909400391e+13	1.041957913261196289e+13	8.702732702841151367e+12	7.582676776822954102e+12	7.705016281032742188e+12	5.129968523976451172e+12	4.902620982944745117e+12	4.870407331832522461e+12	5.726804405488420898e+12	5.683624942220862305e+12	5.396970331666249023e+12	4.123661984118301758e+12	3.583191211793864746e+12	2.346060982508411133e+12	2.292462006111848145e+12	2.042038111959380859e+12	2.030187903527553711e+12	1.917977251944795410e+12	2.240814258572001465e+12	1.324319163972003906e+12	1.193882088447679932e+12	1.098864662271637817e+12	8.895340598196304932e+11	3.412246051185183105e+11	1.116816752293413696e+11	3.848185860959587860e+10	6.750737374720927238e+09	5.456770795333737373e+09	2.099909705331842661e+09	1.885490304667758703e+09	4.758437672816306353e+07	3.547619695434915368e+06
4.400000000000000000e+04	5.500000000000000000e+00	0.000000000000000000e+00	6.478325643237937500e+14	1.749064321668394688e+14	3.894499268629760156e+13	3.729642309972535938e+13	3.526531020275585156e+13	3.239918683394555078e+13	2.690295354628370312e+13	2.177645853017113281e+13	2.022258182520263281e+13	1.869581000456458984e+13	1.381102623709856250e+13	1.396145818181526953e+13	1.250694827397069922e+13	1.072942472609742383e+13	1.043718855000631445e+13	8.715319172010103516e+12	7.595912422952945312e+12	7.717405621698358398e+12	5.135651864794383789e+12	4.907269814668775391e+12	4.875154348668919922e+12	5.733808920517285156e+12	5.690856178713000977e+12	5.403759840363458984e+12	4.127154869633553223e+12	3.586515109880936523e+12	2.347008026200126953e+12	2.293352330760921387e+12	2.042682482651532227e+12	2.030692559914608398e+12	1.918510212225232422e+12	2.241724775930315430e+12	1.324355758651356689e+12	1.193699698741171875e+12	1.098563142839668457e+12	8.888602688825144043e+11	3.407505997263817749e+11	1.114347573609888763e+11	3.836497263570407867e+10	6.727484819087660789e+09	5.437975184915553093e+09	2.092676686808954000e+09	1.878995843283586502e+09	4.742047461200770736e+07	3.535400113880372606e+06
4.400000000000000000e+04	5.750000000000000000e+00	0.000000000000000000e+00	6.554251039088831250e+14	1.759390011080141250e+14	3.909116994843641406e+13	3.743613141881809375e+13	3.538616070823260156e+13	3.249280420735354297e+13	2.693643149620536328e+13	2.177388700470371094e+13	2.023245831713701562e+13	1.870818145763625781e+13	1.383274866140308789e+13	1.397175838873376758e+13	1.251857894805155078e+13	1.074036540841999609e+13	1.044748573494181836e+13	8.723193848290232422e+12	7.606171802377650391e+12	7.726229783223430664e+12	5.139093907208511719e+12	4.909710188616076172e+12	4.877722325945000977e+12	5.737610387116585938e+12	5.695076784339665039e+12	5.407374986107472656e+12	4.128852629602570801e+12	3.588317270631274902e+12	2.347035468014440430e+12	2.293342321047695312e+12	2.042527931690900391e+12	2.030364912696383301e+12	1.918291868621722168e+12	2.241716827920777832e+12	1.323904546684644287e+12	1.193083286604680420e+12	1.097872423340748901e+12	8.878798208049937744e+11	3.401969556112836914e+11	1.111706425724008331e+11	3.824238722385527802e+10	6.703592050475480080e+09	5.418662122409441948e+09	2.085244444419516087e+09	1.872322519837842703e+09	4.725205941581965983e+07	3.522844025348881725e+06
4.400000000000000000e+04	6.000000000000000000e+00	0.000000000000000000e+00	6.616140321808658750e+14	1.767972739176567500e+14	3.920343732878495312e+13	3.754344964178280469e+13	3.547818776601746875e+13	3.256088612717410938e+13	2.695192551507711719e+13	2.175204168221173828e+13	2.022758925191807812e+13	1.870765844229311719e+13	1.384845974078336523e+13	1.397351039234182031e+13	1.252316713802516797e+13	1.074595153589525000e+13	1.045191237639756641e+13	8.727315390955305664e+12	7.614079765212203125e+12	7.732338339015002930e+12	5.140821340719453125e+12	4.910460034312536133e+12	4.878632163278104492e+12	5.738862610302609375e+12	5.696922443437083984e+12	5.408479575146583984e+12	4.129197069584767578e+12	3.588982621886006836e+12	2.346417563903154785e+12	2.292701664413249023e+12	2.041814608067732422e+12	2.029423484278524902e+12	1.917548786355475098e+12	2.241033381678376465e+12	1.323115043594294189e+12	1.192167212156718506e+12	1.096914556597959106e+12	8.866845273141770020e+11	3.395905122328649292e+11	1.108986206913912201e+11	3.811716673002175903e+10	6.679599014832548141e+09	5.399268060073053360e+09	2.077781106679363251e+09	1.865621233314969301e+09	4.708293865488066524e+07	3.510235332122757565e+06
4.400000000000000000e+04	6.250000000000000000e+00	0.000000000000000000e+00	6.669541748624422500e+14	1.775351483120002188e+14	3.929161426337596875e+13	3.762771319976692188e+13	3.555003621564187500e+13	3.261131033949224219e+13	2.695574576877598047e+13	2.171427211477144141e+13	2.021138234752126172e+13	1.869735955175598047e+13	1.386038841841201953e+13	1.396864537591227148e+13	1.252231418719770312e+13	1.074755520522067773e+13	1.045198965064215430e+13	8.728784629022798828e+12	7.620523725528270508e+12	7.736731799367939453e+12	5.141431177099776367e+12	4.910079850941532227e+12	4.878450424137779297e+12	5.738264354281326172e+12	5.697089323960585938e+12	5.407775106718490234e+12	4.128658476024687988e+12	3.588926427770950195e+12	2.345417506435366699e+12	2.291687863787093262e+12	2.040769299354041016e+12	2.028074563485287109e+12	1.916493350821438477e+12	2.239915713994510254e+12	1.322122330460674316e+12	1.191075185226871582e+12	1.095802306724712769e+12	8.853714701441798096e+11	3.389567229696476440e+11	1.106279326577767487e+11	3.799208183741535187e+10	6.655922692785954475e+09	5.380129920235970497e+09	2.070416286321423531e+09	1.859008442254452705e+09	4.691605013736344874e+07	3.497793077846329194e+06
4.400000000000000000e+04	6.500000000000000000e+00	0.000000000000000000e+00	6.211637356058158750e+14	1.659201882836915312e+14	3.690906282905116406e+13	3.535260603426863281e+13	3.340520637849454297e+13	3.064772803313781641e+13	2.534112800641694141e+13	2.045990717774789062e+13	1.906159288928396875e+13	1.764539320776583594e+13	1.315427606880754102e+13	1.321521488774668750e+13	1.185753082843786719e+13	1.018477794905038867e+13	9.888804691127998047e+12	8.276600329203203125e+12	7.238012008864545898e+12	7.343424056912083008e+12	4.879673764817171875e+12	4.658915535387127930e+12	4.629261209482639648e+12	5.439715511075338867e+12	5.402566758317282227e+12	5.123703573660432617e+12	3.918089493887737793e+12	3.406746128058544922e+12	2.226884309941535645e+12	2.175877699175503418e+12	1.937718756172812256e+12	1.924888890131255127e+12	1.819761516549185303e+12	2.126085856900193359e+12	1.255613670608709961e+12	1.131129071159956543e+12	1.040677199100515503e+12	8.407260196463233643e+11	3.221135730381261597e+11	1.051069989280730438e+11	3.606313812445806885e+10	6.317328672262600899e+09	5.106436841526214600e+09	1.965091957575034380e+09	1.764438654783619881e+09	4.452937994670735300e+07	3.319856577511743177e+06
4.600000000000000000e+04	4.500000000000000000e+00	0.000000000000000000e+00	6.353050793372157500e+14	1.780776291730554688e+14	3.989898709822174219e+13	3.820988035754899219e+13	3.618594308066210156e+13	3.330903802498028516e+13	2.783625581092915234e+13	2.257781084307458203e+13	2.094993314318851172e+13	1.936308723724036719e+13	1.428009218267269336e+13	1.446169808115466992e+13	1.295239907073039062e+13	1.111398073892296289e+13	1.080931137847971094e+13	9.037934804850267578e+12	7.874080689281401367e+12	8.000899483820408203e+12	5.335677946861484375e+12	5.101318105875631836e+12	5.067380478908624023e+12	5.950504776612696289e+12	5.905634490972567383e+12	5.607123866458257812e+12	4.292228542733144043e+12	3.728656763340219727e+12	2.445019683768252441e+12	2.389221190859900391e+12	2.128579977686760010e+12	2.116525574735474121e+12	1.999396654257368896e+12	2.335165767870404785e+12	1.381479310297052490e+12	1.245990949674593506e+12	1.147212673376300049e+12	9.298043993332331543e+11	3.574812880504692383e+11	1.172880742784209595e+11	4.050368721094020081e+10	7.115882305595283508e+09	5.751922463718483925e+09	2.213487748717098236e+09	1.987471092326891422e+09	5.015821202306818962e+07	3.739496913352560252e+06
4.600000000000000000e+04	4.750000000000000000e+00	0.000000000000000000e+00	6.578902719584295000e+14	1.815019889783062812e+14	4.046627210173550000e+13	3.874949113147085156e+13	3.667270766991201562e+13	3.372960696177043359e+13	2.811455861616542969e+13	2.276623704236276562e+13	2.112736790838382812e+13	1.952545875192433594e+13	1.438820987902620117e+13	1.457098097046727539e+13	1.304764557188122852e+13	1.119230937918833398e+13	1.089141591029888477e+13	9.095918604555685547e+12	7.921913624544770508e+12	8.050721923559719727e+12	5.364219284306993164e+12	5.127701093507552734e+12	5.093741622271854492e+12	5.987202413033822266e+12	5.941612862197037109e+12	5.642980742236671875e+12	4.313547831036519043e+12	3.747492978334753906e+12	2.455287986194342773e+12	2.399210872127746094e+12	2.137225808383006836e+12	2.125080070992131348e+12	2.007409059985920898e+12	2.345113395570195312e+12	1.386371256640865723e+12	1.250095345793496094e+12	1.150773996211575195e+12	9.320926308293476562e+11	3.578993688090711060e+11	1.173117477892859802e+11	4.047832990793402863e+10	7.107241546910016060e+09	5.744937950123257637e+09	2.210799942470831871e+09	1.985057708464405298e+09	5.009730564451481402e+07	3.734956082021230366e+06
4.600000000000000000e+04	5.000000000000000000e+00	0.000000000000000000e+00	6.743930842965432500e+14	1.838399714397109688e+14	4.085150052020125781e+13	3.911650598385578906e+13	3.700075998334790625e+13	3.400823058403272656e+13	2.828528121346027344e+13	2.287062583008696094e+13	2.122932570165687109e+13	1.961959447197103125e+13	1.445270424352937109e+13	1.463376381900294922e+13	1.310284395910097852e+13	1.123781209760471875e+13	1.093969339822353125e+13	9.129085407253488281e+12	7.949737618675317383e+12	8.079620210785821289e+12	5.379945760908189453e+12	5.142005863107367188e+12	5.108076206244983398e+12	6.007758010087048828e+12	5.961846016675566406e+12	5.663210701016534180e+12	4.324916642120236816e+12	3.757615780091226074e+12	2.460294619603454102e+12	2.404066912406875488e+12	2.141356822878868164e+12	2.129130244862109131e+12	2.011202183869107910e+12	2.349997730072974609e+12	1.388520657165261230e+12	1.251780053289947510e+12	1.152152339368991211e+12	9.327014118373646240e+11	3.577719149796959229e+11	1.171665871664835815e+11	4.039718739646890259e+10	7.089435520253054619e+09	5.730545040495137215e+09	2.205261128772912979e+09	1.980084472369179726e+09	4.997179471452018619e+07	3.725598737306807190e+06
4.600000000000000000e+04	5.250000000000000000e+00	0.000000000000000000e+00	6.868775360912341250e+14	1.855162386126595000e+14	4.111908167561440625e+13	3.937184385662050781e+13	3.722663881694867188e+13	3.419569636650032031e+13	2.838791301373920703e+13	2.292179558394349219e+13	2.128411306284785547e+13	1.967128134873914844e+13	1.449133272333236133e+13	1.466803697225545898e+13	1.313370758177712891e+13	1.126351854841536719e+13	1.096720627173092578e+13	9.147365632435468750e+12	7.965930480537146484e+12	8.096134380610811523e+12	5.388080367944358398e+12	5.149116426200416016e+12	5.115253138327366211e+12	6.018596058508589844e+12	5.972642931069800781e+12	5.673973497050158203e+12	4.330369525179885254e+12	3.762576529839832520e+12	2.462184036947197754e+12	2.405880360071537109e+12	2.142809766015025635e+12	2.130497049379639648e+12	2.012491198929534912e+12	2.351869938167668945e+12	1.389041936446669922e+12	1.252024590110538574e+12	1.152231629744237061e+12	9.323043804264970703e+11	3.573323709539714966e+11	1.169252019477252502e+11	4.028297201714324951e+10	7.066248951927970886e+09	5.711802784590932846e+09	2.198048644676871300e+09	1.973608452996934652e+09	4.980835814755102992e+07	3.713413860496114008e+06
4.600000000000000000e+04	5.500000000000000000e+00	0.000000000000000000e+00	6.966292458819487500e+14	1.867878341813020625e+14	4.131217729914760938e+13	3.955635412250453906e+13	3.738816665282379688e+13	3.432589336407784766e+13	2.844850152592433984e+13	2.293921116926275781e+13	2.130989687680328125e+13	1.969709625727250781e+13	1.451548416298557031e+13	1.468534336839469336e+13	1.315035426397762695e+13	1.127785549115501367e+13	1.098242021615268555e+13	9.157230555368988281e+12	7.976054383579899414e+12	8.105886137832184570e+12	5.392024745944543945e+12	5.152196205836992188e+12	5.118429363602612305e+12	6.023858151716689453e+12	5.978085451387737305e+12	5.679247275377403320e+12	4.332513552005819824e+12	3.764677837319056641e+12	2.462325982092945801e+12	2.405985937843703125e+12	2.142754966456002930e+12	2.130340349742309082e+12	2.012367755211792480e+12	2.352044520749150879e+12	1.388641965963718994e+12	1.251451997628879395e+12	1.151574661902912109e+12	9.313367891410759277e+11	3.567279664392766113e+11	1.166355158510505371e+11	4.015156442242515564e+10	7.040326900999845505e+09	5.690849421358530998e+09	2.189985218744613171e+09	1.966368379846661091e+09	4.962563851718100160e+07	3.699791406160268001e+06
